Category1,Category2,ProcCd,Category2Rank
NIPS,SURGERY,26014,6.00
NIPS,SURGERY,26015,6.00
NIPS,SURGERY,26016,6.00
NIPS,SURGERY,26017,6.00
NIPS,SURGERY,26018,6.00
NIPS,SURGERY,26019,6.00
NIPS,SURGERY,26020,6.00
NIPS,SURGERY,26021,6.00
NIPS,SURGERY,26022,6.00
NIPS,SURGERY,26023,6.00
NIPS,SURGERY,26024,6.00
NIPS,SURGERY,26025,6.00
NIPS,SURGERY,26026,6.00
NIPS,SURGERY,26027,6.00
NIPS,SURGERY,26028,6.00
NIPS,SURGERY,26029,6.00
NIPS,SURGERY,26030,6.00
NIPS,SURGERY,26031,6.00
NIPS,SURGERY,26032,6.00
NIPS,SURGERY,26033,6.00
NIPS,SURGERY,26034,6.00
NIPS,SURGERY,26035,6.00
NIPS,SURGERY,26036,6.00
NIPS,SURGERY,26037,6.00
NIPS,SURGERY,26038,6.00
NIPS,SURGERY,26039,6.00
NIPS,SURGERY,26040,6.00
NIPS,SURGERY,26041,6.00
NIPS,SURGERY,26042,6.00
NIPS,SURGERY,26043,6.00
NIPS,SURGERY,26044,6.00
NIPS,SURGERY,26045,6.00
NIPS,SURGERY,26046,6.00
NIPS,SURGERY,26047,6.00
NIPS,SURGERY,26048,6.00
NIPS,SURGERY,26049,6.00
NIPS,SURGERY,26050,6.00
NIPS,SURGERY,26051,6.00
NIPS,SURGERY,26052,6.00
NIPS,SURGERY,26053,6.00
NIPS,SURGERY,26054,6.00
NIPS,SURGERY,26055,6.00
NIPS,SURGERY,26056,6.00
NIPS,SURGERY,26057,6.00
NIPS,SURGERY,26058,6.00
NIPS,SURGERY,26059,6.00
NIPS,SURGERY,26060,6.00
NIPS,SURGERY,26061,6.00
NIPS,SURGERY,26062,6.00
NIPS,SURGERY,26063,6.00
NIPS,SURGERY,26064,6.00
NIPS,SURGERY,26065,6.00
NIPS,SURGERY,26066,6.00
NIPS,SURGERY,26067,6.00
NIPS,SURGERY,26068,6.00
NIPS,SURGERY,26069,6.00
NIPS,SURGERY,26070,6.00
NIPS,SURGERY,26071,6.00
NIPS,SURGERY,26072,6.00
NIPS,SURGERY,26073,6.00
NIPS,SURGERY,26074,6.00
NIPS,SURGERY,26075,6.00
NIPS,SURGERY,26076,6.00
NIPS,SURGERY,26077,6.00
NIPS,SURGERY,26078,6.00
NIPS,SURGERY,26079,6.00
NIPS,SURGERY,26080,6.00
NIPS,SURGERY,26081,6.00
NIPS,SURGERY,26082,6.00
NIPS,SURGERY,26083,6.00
NIPS,SURGERY,26084,6.00
NIPS,SURGERY,26085,6.00
NIPS,SURGERY,26086,6.00
NIPS,SURGERY,26087,6.00
NIPS,SURGERY,26088,6.00
NIPS,SURGERY,26089,6.00
NIPS,SURGERY,26090,6.00
NIPS,SURGERY,26091,6.00
NIPS,SURGERY,26092,6.00
NIPS,SURGERY,26093,6.00
NIPS,SURGERY,26094,6.00
NIPS,SURGERY,26095,6.00
NIPS,SURGERY,26096,6.00
NIPS,SURGERY,26097,6.00
NIPS,SURGERY,26098,6.00
NIPS,SURGERY,26099,6.00
NIPS,SURGERY,26100,6.00
NIPS,SURGERY,26101,6.00
NIPS,SURGERY,26102,6.00
NIPS,SURGERY,26103,6.00
NIPS,SURGERY,26104,6.00
NIPS,SURGERY,26105,6.00
NIPS,SURGERY,26106,6.00
NIPS,SURGERY,26107,6.00
NIPS,SURGERY,26108,6.00
NIPS,SURGERY,26109,6.00
NIPS,SURGERY,26110,6.00
NIPS,SURGERY,26111,6.00
NIPS,SURGERY,26112,6.00
NIPS,SURGERY,26113,6.00
NIPS,SURGERY,26114,6.00
NIPS,SURGERY,26115,6.00
NIPS,SURGERY,26116,6.00
NIPS,SURGERY,26117,6.00
NIPS,SURGERY,26118,6.00
NIPS,SURGERY,26119,6.00
NIPS,SURGERY,26120,6.00
NIPS,SURGERY,26121,6.00
NIPS,SURGERY,26122,6.00
NIPS,SURGERY,26123,6.00
NIPS,SURGERY,26124,6.00
NIPS,SURGERY,26125,6.00
NIPS,SURGERY,26126,6.00
NIPS,SURGERY,26127,6.00
NIPS,SURGERY,26128,6.00
NIPS,SURGERY,26129,6.00
NIPS,SURGERY,26130,6.00
NIPS,SURGERY,26131,6.00
NIPS,SURGERY,26132,6.00
NIPS,SURGERY,26133,6.00
NIPS,SURGERY,26134,6.00
NIPS,SURGERY,26135,6.00
NIPS,SURGERY,26136,6.00
NIPS,SURGERY,26137,6.00
NIPS,SURGERY,26138,6.00
NIPS,SURGERY,26139,6.00
NIPS,SURGERY,26140,6.00
NIPS,SURGERY,26141,6.00
NIPS,SURGERY,26142,6.00
NIPS,SURGERY,26143,6.00
NIPS,SURGERY,26144,6.00
NIPS,SURGERY,26145,6.00
NIPS,SURGERY,26146,6.00
NIPS,SURGERY,26147,6.00
NIPS,SURGERY,26148,6.00
NIPS,SURGERY,26149,6.00
NIPS,SURGERY,26150,6.00
NIPS,SURGERY,26151,6.00
NIPS,SURGERY,26152,6.00
NIPS,SURGERY,26153,6.00
NIPS,SURGERY,26154,6.00
NIPS,SURGERY,26155,6.00
NIPS,SURGERY,26156,6.00
NIPS,SURGERY,26157,6.00
NIPS,SURGERY,26158,6.00
NIPS,SURGERY,26159,6.00
NIPS,SURGERY,26160,6.00
NIPS,SURGERY,26161,6.00
NIPS,SURGERY,26162,6.00
NIPS,SURGERY,26163,6.00
NIPS,SURGERY,26164,6.00
NIPS,SURGERY,26165,6.00
NIPS,SURGERY,26166,6.00
NIPS,SURGERY,26167,6.00
NIPS,SURGERY,26168,6.00
NIPS,SURGERY,26169,6.00
NIPS,SURGERY,26170,6.00
NIPS,SURGERY,26171,6.00
NIPS,SURGERY,26172,6.00
NIPS,SURGERY,26173,6.00
NIPS,SURGERY,26174,6.00
NIPS,SURGERY,26175,6.00
NIPS,SURGERY,26176,6.00
NIPS,SURGERY,26177,6.00
NIPS,SURGERY,26178,6.00
NIPS,SURGERY,26179,6.00
NIPS,SURGERY,26180,6.00
NIPS,SURGERY,26181,6.00
NIPS,SURGERY,26182,6.00
NIPS,SURGERY,26183,6.00
NIPS,SURGERY,26184,6.00
NIPS,SURGERY,26185,6.00
NIPS,SURGERY,26186,6.00
NIPS,SURGERY,26187,6.00
NIPS,SURGERY,26188,6.00
NIPS,SURGERY,26189,6.00
NIPS,SURGERY,26190,6.00
NIPS,SURGERY,26191,6.00
NIPS,SURGERY,26192,6.00
NIPS,SURGERY,26193,6.00
NIPS,SURGERY,26194,6.00
NIPS,SURGERY,26195,6.00
NIPS,SURGERY,26196,6.00
NIPS,SURGERY,26197,6.00
NIPS,SURGERY,26198,6.00
NIPS,SURGERY,26199,6.00
NIPS,SURGERY,26200,6.00
NIPS,SURGERY,26201,6.00
NIPS,SURGERY,26202,6.00
NIPS,SURGERY,26203,6.00
NIPS,SURGERY,26204,6.00
NIPS,SURGERY,26205,6.00
NIPS,SURGERY,26206,6.00
NIPS,SURGERY,26207,6.00
NIPS,SURGERY,26208,6.00
NIPS,SURGERY,26209,6.00
NIPS,SURGERY,26210,6.00
NIPS,SURGERY,26211,6.00
NIPS,SURGERY,26212,6.00
NIPS,SURGERY,26213,6.00
NIPS,SURGERY,26214,6.00
NIPS,SURGERY,26215,6.00
NIPS,SURGERY,26216,6.00
NIPS,SURGERY,26217,6.00
NIPS,SURGERY,26218,6.00
NIPS,SURGERY,26219,6.00
NIPS,SURGERY,26220,6.00
NIPS,SURGERY,26221,6.00
NIPS,SURGERY,26222,6.00
NIPS,SURGERY,26223,6.00
NIPS,SURGERY,26224,6.00
NIPS,SURGERY,26225,6.00
NIPS,SURGERY,26226,6.00
NIPS,SURGERY,26227,6.00
NIPS,SURGERY,26228,6.00
NIPS,SURGERY,26229,6.00
NIPS,SURGERY,26230,6.00
NIPS,SURGERY,26231,6.00
NIPS,SURGERY,26232,6.00
NIPS,SURGERY,26233,6.00
NIPS,SURGERY,26234,6.00
NIPS,SURGERY,26235,6.00
NIPS,SURGERY,26236,6.00
NIPS,SURGERY,26237,6.00
NIPS,SURGERY,26238,6.00
NIPS,SURGERY,26239,6.00
NIPS,SURGERY,26240,6.00
NIPS,SURGERY,26241,6.00
NIPS,SURGERY,26242,6.00
NIPS,SURGERY,26243,6.00
NIPS,SURGERY,26244,6.00
NIPS,SURGERY,26245,6.00
NIPS,SURGERY,26246,6.00
NIPS,SURGERY,26247,6.00
NIPS,SURGERY,26248,6.00
NIPS,SURGERY,26249,6.00
NIPS,SURGERY,26250,6.00
NIPS,SURGERY,26251,6.00
NIPS,SURGERY,26252,6.00
NIPS,SURGERY,26253,6.00
NIPS,SURGERY,26254,6.00
NIPS,SURGERY,26255,6.00
NIPS,SURGERY,26256,6.00
NIPS,SURGERY,26257,6.00
NIPS,SURGERY,26258,6.00
NIPS,SURGERY,26259,6.00
NIPS,SURGERY,26260,6.00
NIPS,SURGERY,26261,6.00
NIPS,SURGERY,26262,6.00
NIPS,SURGERY,26263,6.00
NIPS,SURGERY,26264,6.00
NIPS,SURGERY,26265,6.00
NIPS,SURGERY,26266,6.00
NIPS,SURGERY,26267,6.00
NIPS,SURGERY,26268,6.00
NIPS,SURGERY,26269,6.00
NIPS,SURGERY,26270,6.00
NIPS,SURGERY,26271,6.00
NIPS,SURGERY,26272,6.00
NIPS,SURGERY,26273,6.00
NIPS,SURGERY,26274,6.00
NIPS,SURGERY,26275,6.00
NIPS,SURGERY,26276,6.00
NIPS,SURGERY,26277,6.00
NIPS,SURGERY,26278,6.00
NIPS,SURGERY,26279,6.00
NIPS,SURGERY,26280,6.00
NIPS,SURGERY,26281,6.00
NIPS,SURGERY,26282,6.00
NIPS,SURGERY,26283,6.00
NIPS,SURGERY,26284,6.00
NIPS,SURGERY,26285,6.00
NIPS,SURGERY,26286,6.00
NIPS,SURGERY,26287,6.00
NIPS,SURGERY,26288,6.00
NIPS,SURGERY,26289,6.00
NIPS,SURGERY,26290,6.00
NIPS,SURGERY,26291,6.00
NIPS,SURGERY,26292,6.00
NIPS,SURGERY,26293,6.00
NIPS,SURGERY,26294,6.00
NIPS,SURGERY,26295,6.00
NIPS,SURGERY,26296,6.00
NIPS,SURGERY,26297,6.00
NIPS,SURGERY,26298,6.00
NIPS,SURGERY,26299,6.00
NIPS,SURGERY,26300,6.00
NIPS,SURGERY,26301,6.00
NIPS,SURGERY,26302,6.00
NIPS,SURGERY,26303,6.00
NIPS,SURGERY,26304,6.00
NIPS,SURGERY,26305,6.00
NIPS,SURGERY,26306,6.00
NIPS,SURGERY,26307,6.00
NIPS,SURGERY,26308,6.00
NIPS,SURGERY,26309,6.00
NIPS,SURGERY,26310,6.00
NIPS,SURGERY,26311,6.00
NIPS,SURGERY,26312,6.00
NIPS,SURGERY,26313,6.00
NIPS,SURGERY,26314,6.00
NIPS,SURGERY,26315,6.00
NIPS,SURGERY,26316,6.00
NIPS,SURGERY,26317,6.00
NIPS,SURGERY,26318,6.00
NIPS,SURGERY,26319,6.00
NIPS,SURGERY,26320,6.00
NIPS,SURGERY,26321,6.00
NIPS,SURGERY,26322,6.00
NIPS,SURGERY,26323,6.00
NIPS,SURGERY,26324,6.00
NIPS,SURGERY,26325,6.00
NIPS,SURGERY,26326,6.00
NIPS,SURGERY,26327,6.00
NIPS,SURGERY,26328,6.00
NIPS,SURGERY,26329,6.00
NIPS,SURGERY,26330,6.00
NIPS,SURGERY,26331,6.00
NIPS,SURGERY,26332,6.00
NIPS,SURGERY,26333,6.00
NIPS,SURGERY,26334,6.00
NIPS,SURGERY,26335,6.00
NIPS,SURGERY,26336,6.00
NIPS,SURGERY,26337,6.00
NIPS,SURGERY,26338,6.00
NIPS,SURGERY,26339,6.00
NIPS,SURGERY,26340,6.00
NIPS,SURGERY,26341,6.00
NIPS,SURGERY,26342,6.00
NIPS,SURGERY,26343,6.00
NIPS,SURGERY,26344,6.00
NIPS,SURGERY,26345,6.00
NIPS,SURGERY,26346,6.00
NIPS,SURGERY,26347,6.00
NIPS,SURGERY,26348,6.00
NIPS,SURGERY,26349,6.00
NIPS,SURGERY,26350,6.00
NIPS,SURGERY,26351,6.00
NIPS,SURGERY,26352,6.00
NIPS,SURGERY,26353,6.00
NIPS,SURGERY,26354,6.00
NIPS,SURGERY,26355,6.00
NIPS,SURGERY,26356,6.00
NIPS,SURGERY,26357,6.00
NIPS,SURGERY,26358,6.00
NIPS,SURGERY,26359,6.00
NIPS,SURGERY,26360,6.00
NIPS,SURGERY,26361,6.00
NIPS,SURGERY,26362,6.00
NIPS,SURGERY,26363,6.00
NIPS,SURGERY,26364,6.00
NIPS,SURGERY,26365,6.00
NIPS,SURGERY,26366,6.00
NIPS,SURGERY,26367,6.00
NIPS,SURGERY,26368,6.00
NIPS,SURGERY,26369,6.00
NIPS,SURGERY,26370,6.00
NIPS,SURGERY,26371,6.00
NIPS,SURGERY,26372,6.00
NIPS,SURGERY,26373,6.00
NIPS,SURGERY,26374,6.00
NIPS,SURGERY,26375,6.00
NIPS,SURGERY,26376,6.00
NIPS,SURGERY,26377,6.00
NIPS,SURGERY,26378,6.00
NIPS,SURGERY,26379,6.00
NIPS,SURGERY,26380,6.00
NIPS,SURGERY,26381,6.00
NIPS,SURGERY,26382,6.00
NIPS,SURGERY,26383,6.00
NIPS,SURGERY,26384,6.00
NIPS,SURGERY,26385,6.00
NIPS,SURGERY,26386,6.00
NIPS,SURGERY,26387,6.00
NIPS,SURGERY,26388,6.00
NIPS,SURGERY,26389,6.00
NIPS,SURGERY,26390,6.00
NIPS,SURGERY,26391,6.00
NIPS,SURGERY,26392,6.00
NIPS,SURGERY,26393,6.00
NIPS,SURGERY,26394,6.00
NIPS,SURGERY,26395,6.00
NIPS,SURGERY,26396,6.00
NIPS,SURGERY,26397,6.00
NIPS,SURGERY,26398,6.00
NIPS,SURGERY,26399,6.00
NIPS,SURGERY,26400,6.00
NIPS,SURGERY,26401,6.00
NIPS,SURGERY,26402,6.00
NIPS,SURGERY,26403,6.00
NIPS,SURGERY,26404,6.00
NIPS,SURGERY,26405,6.00
NIPS,SURGERY,26406,6.00
NIPS,SURGERY,26407,6.00
NIPS,SURGERY,26408,6.00
NIPS,SURGERY,26409,6.00
NIPS,SURGERY,26410,6.00
NIPS,SURGERY,26411,6.00
NIPS,SURGERY,26412,6.00
NIPS,SURGERY,26413,6.00
NIPS,SURGERY,26414,6.00
NIPS,SURGERY,26415,6.00
NIPS,SURGERY,26416,6.00
NIPS,SURGERY,26417,6.00
NIPS,SURGERY,26418,6.00
NIPS,SURGERY,26419,6.00
NIPS,SURGERY,26420,6.00
NIPS,SURGERY,26421,6.00
NIPS,SURGERY,26422,6.00
NIPS,SURGERY,26423,6.00
NIPS,SURGERY,26424,6.00
NIPS,SURGERY,26425,6.00
NIPS,SURGERY,26426,6.00
NIPS,SURGERY,26427,6.00
NIPS,SURGERY,26428,6.00
NIPS,SURGERY,26429,6.00
NIPS,SURGERY,26430,6.00
NIPS,SURGERY,26431,6.00
NIPS,SURGERY,26432,6.00
NIPS,SURGERY,26433,6.00
NIPS,SURGERY,26434,6.00
NIPS,SURGERY,26435,6.00
NIPS,SURGERY,26436,6.00
NIPS,SURGERY,26437,6.00
NIPS,SURGERY,26438,6.00
NIPS,SURGERY,26439,6.00
NIPS,SURGERY,26440,6.00
NIPS,SURGERY,26441,6.00
NIPS,SURGERY,26442,6.00
NIPS,SURGERY,26443,6.00
NIPS,SURGERY,26444,6.00
NIPS,SURGERY,26445,6.00
NIPS,SURGERY,26446,6.00
NIPS,SURGERY,26447,6.00
NIPS,SURGERY,26448,6.00
NIPS,SURGERY,26449,6.00
NIPS,SURGERY,26450,6.00
NIPS,SURGERY,26451,6.00
NIPS,SURGERY,26452,6.00
NIPS,SURGERY,26453,6.00
NIPS,SURGERY,26454,6.00
NIPS,SURGERY,26455,6.00
NIPS,SURGERY,26456,6.00
NIPS,SURGERY,26457,6.00
NIPS,SURGERY,26458,6.00
NIPS,SURGERY,26459,6.00
NIPS,SURGERY,26460,6.00
NIPS,SURGERY,26461,6.00
NIPS,SURGERY,26462,6.00
NIPS,SURGERY,26463,6.00
NIPS,SURGERY,26464,6.00
NIPS,SURGERY,26465,6.00
NIPS,SURGERY,26466,6.00
NIPS,SURGERY,26467,6.00
NIPS,SURGERY,26468,6.00
NIPS,SURGERY,26469,6.00
NIPS,SURGERY,26470,6.00
NIPS,SURGERY,26471,6.00
NIPS,SURGERY,26472,6.00
NIPS,SURGERY,26473,6.00
NIPS,SURGERY,26474,6.00
NIPS,SURGERY,26475,6.00
NIPS,SURGERY,26476,6.00
NIPS,SURGERY,26477,6.00
NIPS,SURGERY,26478,6.00
NIPS,SURGERY,26479,6.00
NIPS,SURGERY,26480,6.00
NIPS,SURGERY,26481,6.00
NIPS,SURGERY,26482,6.00
NIPS,SURGERY,26483,6.00
NIPS,SURGERY,26484,6.00
NIPS,SURGERY,26485,6.00
NIPS,SURGERY,26486,6.00
NIPS,SURGERY,26487,6.00
NIPS,SURGERY,26488,6.00
NIPS,SURGERY,26489,6.00
NIPS,SURGERY,26490,6.00
NIPS,SURGERY,26491,6.00
NIPS,SURGERY,26492,6.00
NIPS,SURGERY,26493,6.00
NIPS,SURGERY,26494,6.00
NIPS,SURGERY,26495,6.00
NIPS,SURGERY,26496,6.00
NIPS,SURGERY,26497,6.00
NIPS,SURGERY,26498,6.00
NIPS,SURGERY,26499,6.00
NIPS,SURGERY,26500,6.00
NIPS,SURGERY,26501,6.00
NIPS,SURGERY,26502,6.00
NIPS,SURGERY,26503,6.00
NIPS,SURGERY,26504,6.00
NIPS,SURGERY,26505,6.00
NIPS,SURGERY,26506,6.00
NIPS,SURGERY,26507,6.00
NIPS,SURGERY,26508,6.00
NIPS,SURGERY,26509,6.00
NIPS,SURGERY,26510,6.00
NIPS,SURGERY,26511,6.00
NIPS,SURGERY,26512,6.00
NIPS,SURGERY,26513,6.00
NIPS,SURGERY,26514,6.00
NIPS,SURGERY,26515,6.00
NIPS,SURGERY,26516,6.00
NIPS,SURGERY,26517,6.00
NIPS,SURGERY,26518,6.00
NIPS,SURGERY,26519,6.00
NIPS,SURGERY,26520,6.00
NIPS,SURGERY,26521,6.00
NIPS,SURGERY,26522,6.00
NIPS,SURGERY,26523,6.00
NIPS,SURGERY,26524,6.00
NIPS,SURGERY,26525,6.00
NIPS,SURGERY,26526,6.00
NIPS,SURGERY,26527,6.00
NIPS,SURGERY,26528,6.00
NIPS,SURGERY,26529,6.00
NIPS,SURGERY,26530,6.00
NIPS,SURGERY,26531,6.00
NIPS,SURGERY,26532,6.00
NIPS,SURGERY,26533,6.00
NIPS,SURGERY,26534,6.00
NIPS,SURGERY,26535,6.00
NIPS,SURGERY,26536,6.00
NIPS,SURGERY,26537,6.00
NIPS,SURGERY,26538,6.00
NIPS,SURGERY,26539,6.00
NIPS,SURGERY,26540,6.00
NIPS,SURGERY,26541,6.00
NIPS,SURGERY,26542,6.00
NIPS,SURGERY,26543,6.00
NIPS,SURGERY,26544,6.00
NIPS,SURGERY,26545,6.00
NIPS,SURGERY,26546,6.00
NIPS,SURGERY,26547,6.00
NIPS,SURGERY,26548,6.00
NIPS,SURGERY,26549,6.00
NIPS,SURGERY,26550,6.00
NIPS,SURGERY,26551,6.00
NIPS,SURGERY,26552,6.00
NIPS,SURGERY,26553,6.00
NIPS,SURGERY,26554,6.00
NIPS,SURGERY,26555,6.00
NIPS,SURGERY,26556,6.00
NIPS,SURGERY,26557,6.00
NIPS,SURGERY,26558,6.00
NIPS,SURGERY,26559,6.00
NIPS,SURGERY,26560,6.00
NIPS,SURGERY,26561,6.00
NIPS,SURGERY,26562,6.00
NIPS,SURGERY,26563,6.00
NIPS,SURGERY,26564,6.00
NIPS,SURGERY,26565,6.00
NIPS,SURGERY,26566,6.00
NIPS,SURGERY,26567,6.00
NIPS,SURGERY,26568,6.00
NIPS,SURGERY,26569,6.00
NIPS,SURGERY,26570,6.00
NIPS,SURGERY,26571,6.00
NIPS,SURGERY,26572,6.00
NIPS,SURGERY,26573,6.00
NIPS,SURGERY,26574,6.00
NIPS,SURGERY,26575,6.00
NIPS,SURGERY,26576,6.00
NIPS,SURGERY,26577,6.00
NIPS,SURGERY,26578,6.00
NIPS,SURGERY,26579,6.00
NIPS,SURGERY,26580,6.00
NIPS,SURGERY,26581,6.00
NIPS,SURGERY,26582,6.00
NIPS,SURGERY,26583,6.00
NIPS,SURGERY,26584,6.00
NIPS,SURGERY,26585,6.00
NIPS,SURGERY,26586,6.00
NIPS,SURGERY,26587,6.00
NIPS,SURGERY,26588,6.00
NIPS,SURGERY,26589,6.00
NIPS,SURGERY,26590,6.00
NIPS,SURGERY,26591,6.00
NIPS,SURGERY,26592,6.00
NIPS,SURGERY,26593,6.00
NIPS,SURGERY,26594,6.00
NIPS,SURGERY,26595,6.00
NIPS,SURGERY,26596,6.00
NIPS,SURGERY,26597,6.00
NIPS,SURGERY,26598,6.00
NIPS,SURGERY,26599,6.00
NIPS,SURGERY,26600,6.00
NIPS,SURGERY,26601,6.00
NIPS,SURGERY,26602,6.00
NIPS,SURGERY,26603,6.00
NIPS,SURGERY,26604,6.00
NIPS,SURGERY,26605,6.00
NIPS,SURGERY,26606,6.00
NIPS,SURGERY,26607,6.00
NIPS,SURGERY,26608,6.00
NIPS,SURGERY,26609,6.00
NIPS,SURGERY,26610,6.00
NIPS,SURGERY,26611,6.00
NIPS,SURGERY,26612,6.00
NIPS,SURGERY,26613,6.00
NIPS,SURGERY,26614,6.00
NIPS,SURGERY,26615,6.00
NIPS,SURGERY,26616,6.00
NIPS,SURGERY,26617,6.00
NIPS,SURGERY,26618,6.00
NIPS,SURGERY,26619,6.00
NIPS,SURGERY,26620,6.00
NIPS,SURGERY,26621,6.00
NIPS,SURGERY,26622,6.00
NIPS,SURGERY,26623,6.00
NIPS,SURGERY,26624,6.00
NIPS,SURGERY,26625,6.00
NIPS,SURGERY,26626,6.00
NIPS,SURGERY,26627,6.00
NIPS,SURGERY,26628,6.00
NIPS,SURGERY,26629,6.00
NIPS,SURGERY,26630,6.00
NIPS,SURGERY,26631,6.00
NIPS,SURGERY,26632,6.00
NIPS,SURGERY,26633,6.00
NIPS,SURGERY,26634,6.00
NIPS,SURGERY,26635,6.00
NIPS,SURGERY,26636,6.00
NIPS,SURGERY,26637,6.00
NIPS,SURGERY,26638,6.00
NIPS,SURGERY,26639,6.00
NIPS,SURGERY,26640,6.00
NIPS,SURGERY,26641,6.00
NIPS,SURGERY,26642,6.00
NIPS,SURGERY,26643,6.00
NIPS,SURGERY,26644,6.00
NIPS,SURGERY,26645,6.00
NIPS,SURGERY,26646,6.00
NIPS,SURGERY,26647,6.00
NIPS,SURGERY,26648,6.00
NIPS,SURGERY,26649,6.00
NIPS,SURGERY,26650,6.00
NIPS,SURGERY,26651,6.00
NIPS,SURGERY,26652,6.00
NIPS,SURGERY,26653,6.00
NIPS,SURGERY,26654,6.00
NIPS,SURGERY,26655,6.00
NIPS,SURGERY,26656,6.00
NIPS,SURGERY,26657,6.00
NIPS,SURGERY,26658,6.00
NIPS,SURGERY,26659,6.00
NIPS,SURGERY,26660,6.00
NIPS,SURGERY,26661,6.00
NIPS,SURGERY,26662,6.00
NIPS,SURGERY,26663,6.00
NIPS,SURGERY,26664,6.00
NIPS,SURGERY,26665,6.00
NIPS,SURGERY,26666,6.00
NIPS,SURGERY,26667,6.00
NIPS,SURGERY,26668,6.00
NIPS,SURGERY,26669,6.00
NIPS,SURGERY,26670,6.00
NIPS,SURGERY,26671,6.00
NIPS,SURGERY,26672,6.00
NIPS,SURGERY,26673,6.00
NIPS,SURGERY,26674,6.00
NIPS,SURGERY,26675,6.00
NIPS,SURGERY,26676,6.00
NIPS,SURGERY,26677,6.00
NIPS,SURGERY,26678,6.00
NIPS,SURGERY,26679,6.00
NIPS,SURGERY,26680,6.00
NIPS,SURGERY,26681,6.00
NIPS,SURGERY,26682,6.00
NIPS,SURGERY,26683,6.00
NIPS,SURGERY,26684,6.00
NIPS,SURGERY,26685,6.00
NIPS,SURGERY,26686,6.00
NIPS,SURGERY,26687,6.00
NIPS,SURGERY,26688,6.00
NIPS,SURGERY,26689,6.00
NIPS,SURGERY,26690,6.00
NIPS,SURGERY,26691,6.00
NIPS,SURGERY,26692,6.00
NIPS,SURGERY,26693,6.00
NIPS,SURGERY,26694,6.00
NIPS,SURGERY,26695,6.00
NIPS,SURGERY,26696,6.00
NIPS,SURGERY,26697,6.00
NIPS,SURGERY,26698,6.00
NIPS,SURGERY,26699,6.00
NIPS,SURGERY,26700,6.00
NIPS,SURGERY,26701,6.00
NIPS,SURGERY,26702,6.00
NIPS,SURGERY,26703,6.00
NIPS,SURGERY,26704,6.00
NIPS,SURGERY,26705,6.00
NIPS,SURGERY,26706,6.00
NIPS,SURGERY,26707,6.00
NIPS,SURGERY,26708,6.00
NIPS,SURGERY,26709,6.00
NIPS,SURGERY,26710,6.00
NIPS,SURGERY,26711,6.00
NIPS,SURGERY,26712,6.00
NIPS,SURGERY,26713,6.00
NIPS,SURGERY,26714,6.00
NIPS,SURGERY,26715,6.00
NIPS,SURGERY,26716,6.00
NIPS,SURGERY,26717,6.00
NIPS,SURGERY,26718,6.00
NIPS,SURGERY,26719,6.00
NIPS,SURGERY,26720,6.00
NIPS,SURGERY,26721,6.00
NIPS,SURGERY,26722,6.00
NIPS,SURGERY,26723,6.00
NIPS,SURGERY,26724,6.00
NIPS,SURGERY,26725,6.00
NIPS,SURGERY,26726,6.00
NIPS,SURGERY,26727,6.00
NIPS,SURGERY,26728,6.00
NIPS,SURGERY,26729,6.00
NIPS,SURGERY,26730,6.00
NIPS,SURGERY,26731,6.00
NIPS,SURGERY,26732,6.00
NIPS,SURGERY,26733,6.00
NIPS,SURGERY,26734,6.00
NIPS,SURGERY,26735,6.00
NIPS,SURGERY,26736,6.00
NIPS,SURGERY,26737,6.00
NIPS,SURGERY,26738,6.00
NIPS,SURGERY,26739,6.00
NIPS,SURGERY,26740,6.00
NIPS,SURGERY,26741,6.00
NIPS,SURGERY,26742,6.00
NIPS,SURGERY,26743,6.00
NIPS,SURGERY,26744,6.00
NIPS,SURGERY,26745,6.00
NIPS,SURGERY,26746,6.00
NIPS,SURGERY,26747,6.00
NIPS,SURGERY,26748,6.00
NIPS,SURGERY,26749,6.00
NIPS,SURGERY,26750,6.00
NIPS,SURGERY,26751,6.00
NIPS,SURGERY,26752,6.00
NIPS,SURGERY,26753,6.00
NIPS,SURGERY,26754,6.00
NIPS,SURGERY,26755,6.00
NIPS,SURGERY,26756,6.00
NIPS,SURGERY,26757,6.00
NIPS,SURGERY,26758,6.00
NIPS,SURGERY,26759,6.00
NIPS,SURGERY,26760,6.00
NIPS,SURGERY,26761,6.00
NIPS,SURGERY,26762,6.00
NIPS,SURGERY,26763,6.00
NIPS,SURGERY,26764,6.00
NIPS,SURGERY,26765,6.00
NIPS,SURGERY,26766,6.00
NIPS,SURGERY,26767,6.00
NIPS,SURGERY,26768,6.00
NIPS,SURGERY,26769,6.00
NIPS,SURGERY,26770,6.00
NIPS,SURGERY,26771,6.00
NIPS,SURGERY,26772,6.00
NIPS,SURGERY,26773,6.00
NIPS,SURGERY,26774,6.00
NIPS,SURGERY,26775,6.00
NIPS,SURGERY,26776,6.00
NIPS,SURGERY,26777,6.00
NIPS,SURGERY,26778,6.00
NIPS,SURGERY,26779,6.00
NIPS,SURGERY,26780,6.00
NIPS,SURGERY,26781,6.00
NIPS,SURGERY,26782,6.00
NIPS,SURGERY,26783,6.00
NIPS,SURGERY,26784,6.00
NIPS,SURGERY,26785,6.00
NIPS,SURGERY,26786,6.00
NIPS,SURGERY,26787,6.00
NIPS,SURGERY,26788,6.00
NIPS,SURGERY,26789,6.00
